,image_path,width,height,label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51,x52,y52,x53,y53,x54,y54,x55,y55,x56,y56,x57,y57,x58,y58,x59,y59,x60,y60,x61,y61,x62,y62,x63,y63,x64,y64,x65,y65,x66,y66,x67,y67
0,frames/happyframe0.jpg,258,258,1,0.023255813953488372,0.2751937984496124,0.03488372093023256,0.40310077519379844,0.050387596899224806,0.5348837209302325,0.07364341085271318,0.6627906976744186,0.13565891472868216,0.7790697674418605,0.22093023255813954,0.875968992248062,0.3372093023255814,0.9534883720930233,0.46511627906976744,1.0116279069767442,0.6007751937984496,1.0155038759689923,0.7286821705426356,0.9806201550387597,0.8255813953488372,0.9069767441860465,0.8992248062015504,0.813953488372093,0.9534883720930233,0.7015503875968992,0.9844961240310077,0.5813953488372093,0.9883720930232558,0.45348837209302323,0.9767441860465116,0.32945736434108525,0.9612403100775194,0.2131782945736434,0.12015503875968993,0.1937984496124031,0.17054263565891473,0.11627906976744186,0.26356589147286824,0.07364341085271318,0.3643410852713178,0.06976744186046512,0.46124031007751937,0.09689922480620156,0.5775193798449613,0.09689922480620156,0.6589147286821705,0.05813953488372093,0.748062015503876,0.046511627906976744,0.8333333333333334,0.06589147286821706,0.8837209302325582,0.12403100775193798,0.5232558139534884,0.18992248062015504,0.5310077519379846,0.2596899224806202,0.5426356589147286,0.32945736434108525,0.5503875968992248,0.40310077519379844,0.4263565891472868,0.4689922480620155,0.4883720930232558,0.4844961240310077,0.5581395348837209,0.5,0.6201550387596899,0.47674418604651164,0.6744186046511628,0.4573643410852713,0.2248062015503876,0.24031007751937986,0.2713178294573643,0.21705426356589147,0.32558139534883723,0.20930232558139536,0.38372093023255816,0.22868217054263565,0.32945736434108525,0.2364341085271318,0.27906976744186046,0.2441860465116279,0.6511627906976745,0.20930232558139536,0.7015503875968992,0.1821705426356589,0.751937984496124,0.1821705426356589,0.8023255813953488,0.1937984496124031,0.7558139534883721,0.20155038759689922,0.7054263565891473,0.20930232558139536,0.32945736434108525,0.6395348837209303,0.4186046511627907,0.5968992248062015,0.5,0.5775193798449613,0.562015503875969,0.5813953488372093,0.6162790697674418,0.5697674418604651,0.6976744186046512,0.5775193798449613,0.7713178294573644,0.6162790697674418,0.7131782945736435,0.7054263565891473,0.6356589147286822,0.7441860465116279,0.5775193798449613,0.7558139534883721,0.5116279069767442,0.751937984496124,0.42248062015503873,0.7248062015503876,0.36046511627906974,0.6395348837209303,0.5038759689922481,0.6007751937984496,0.562015503875969,0.6046511627906976,0.6201550387596899,0.5930232558139535,0.7441860465116279,0.6201550387596899,0.627906976744186,0.6937984496124031,0.5697674418604651,0.7054263565891473,0.5077519379844961,0.7015503875968992
1,frames/happyframe1.jpg,258,258,1,-0.015503875968992248,0.375968992248062,-0.007751937984496124,0.5038759689922481,0.007751937984496124,0.6395348837209303,0.04263565891472868,0.7713178294573644,0.10852713178294573,0.8914728682170543,0.20155038759689922,0.9883720930232558,0.32558139534883723,1.065891472868217,0.4573643410852713,1.12015503875969,0.5930232558139535,1.12015503875969,0.7248062015503876,1.0852713178294573,0.8178294573643411,1.003875968992248,0.8992248062015504,0.9108527131782945,0.9534883720930233,0.7984496124031008,0.9883720930232558,0.6744186046511628,0.9961240310077519,0.5465116279069767,0.9806201550387597,0.42248062015503873,0.9689922480620154,0.3023255813953488,0.10465116279069768,0.3062015503875969,0.16279069767441862,0.22868217054263565,0.2558139534883721,0.18992248062015504,0.36046511627906974,0.17829457364341086,0.46511627906976744,0.1937984496124031,0.5775193798449613,0.18992248062015504,0.6550387596899225,0.1511627906976744,0.7441860465116279,0.13565891472868216,0.8294573643410853,0.14728682170542637,0.8875968992248062,0.20155038759689922,0.5193798449612403,0.2868217054263566,0.5310077519379846,0.36046511627906974,0.5426356589147286,0.43410852713178294,0.5542635658914729,0.5116279069767442,0.4263565891472868,0.5775193798449613,0.4883720930232558,0.5930232558139535,0.5542635658914729,0.6046511627906976,0.6201550387596899,0.5813953488372093,0.6744186046511628,0.5542635658914729,0.2131782945736434,0.3488372093023256,0.26356589147286824,0.32558139534883723,0.3178294573643411,0.313953488372093,0.375968992248062,0.32945736434108525,0.32558139534883723,0.3449612403100775,0.26744186046511625,0.35271317829457366,0.6472868217054264,0.29457364341085274,0.6937984496124031,0.2596899224806202,0.748062015503876,0.25193798449612403,0.7984496124031008,0.26356589147286824,0.7558139534883721,0.28294573643410853,0.7015503875968992,0.29069767441860467,0.3333333333333333,0.751937984496124,0.4108527131782946,0.7054263565891473,0.49612403100775193,0.6821705426356589,0.5542635658914729,0.686046511627907,0.6007751937984496,0.6705426356589147,0.6821705426356589,0.6782945736434108,0.751937984496124,0.7093023255813954,0.6976744186046512,0.7945736434108527,0.627906976744186,0.8372093023255814,0.5697674418604651,0.8488372093023255,0.5077519379844961,0.8488372093023255,0.42248062015503873,0.8255813953488372,0.3682170542635659,0.751937984496124,0.5,0.7093023255813954,0.5542635658914729,0.7093023255813954,0.6085271317829457,0.6976744186046512,0.7248062015503876,0.7131782945736435,0.6162790697674418,0.7829457364341085,0.562015503875969,0.7945736434108527,0.5038759689922481,0.7945736434108527
2,frames/happyframe2.jpg,258,258,1,-0.015503875968992248,0.43410852713178294,0.003875968992248062,0.5542635658914729,0.03488372093023256,0.6821705426356589,0.08139534883720931,0.8023255813953488,0.1511627906976744,0.9147286821705426,0.24031007751937986,1.003875968992248,0.35271317829457366,1.073643410852713,0.4806201550387597,1.127906976744186,0.6162790697674418,1.124031007751938,0.7403100775193798,1.0813953488372092,0.8372093023255814,0.9961240310077519,0.9186046511627907,0.8992248062015504,0.9806201550387597,0.7906976744186046,1.0155038759689923,0.6627906976744186,1.0193798449612403,0.5310077519379846,0.9961240310077519,0.40310077519379844,0.9767441860465116,0.2751937984496124,0.06201550387596899,0.3372093023255814,0.10077519379844961,0.24806201550387597,0.18604651162790697,0.20155038759689922,0.28294573643410853,0.1821705426356589,0.38372093023255816,0.18992248062015504,0.5193798449612403,0.16279069767441862,0.5968992248062015,0.1124031007751938,0.686046511627907,0.08914728682170543,0.7790697674418605,0.09302325581395349,0.8449612403100775,0.1511627906976744,0.4496124031007752,0.26744186046511625,0.4689922480620155,0.34108527131782945,0.4844961240310077,0.41472868217054265,0.5,0.49224806201550386,0.41472868217054265,0.5813953488372093,0.46511627906976744,0.5852713178294574,0.5232558139534884,0.5891472868217055,0.5775193798449613,0.562015503875969,0.627906976744186,0.5387596899224806,0.17829457364341086,0.3643410852713178,0.22093023255813954,0.32945736434108525,0.2751937984496124,0.31007751937984496,0.34108527131782945,0.32945736434108525,0.2868217054263566,0.3488372093023256,0.23255813953488372,0.36046511627906974,0.6046511627906976,0.26356589147286824,0.6511627906976745,0.22093023255813954,0.7054263565891473,0.2054263565891473,0.7635658914728682,0.2248062015503876,0.7170542635658915,0.2441860465116279,0.6627906976744186,0.2558139534883721,0.3372093023255814,0.7558139534883721,0.40310077519379844,0.7093023255813954,0.4728682170542636,0.6821705426356589,0.5348837209302325,0.6782945736434108,0.5852713178294574,0.6627906976744186,0.6666666666666666,0.6627906976744186,0.751937984496124,0.686046511627907,0.6976744186046512,0.7906976744186046,0.6201550387596899,0.8372093023255814,0.562015503875969,0.8565891472868217,0.5,0.8604651162790697,0.42248062015503873,0.8372093023255814,0.37209302325581395,0.7558139534883721,0.4844961240310077,0.7093023255813954,0.5426356589147286,0.7054263565891473,0.5930232558139535,0.689922480620155,0.7248062015503876,0.6937984496124031,0.6007751937984496,0.7790697674418605,0.5503875968992248,0.7984496124031008,0.4883720930232558,0.8023255813953488
3,frames/happyframe3.jpg,310,310,1,0.03870967741935484,0.4032258064516129,0.05161290322580645,0.5032258064516129,0.07419354838709677,0.6096774193548387,0.1064516129032258,0.7129032258064516,0.16451612903225807,0.8129032258064516,0.24193548387096775,0.8903225806451613,0.3387096774193548,0.9451612903225807,0.44516129032258067,0.9903225806451613,0.5580645161290323,0.9903225806451613,0.6645161290322581,0.9612903225806452,0.7645161290322581,0.9,0.8451612903225807,0.8225806451612904,0.9032258064516129,0.7322580645161291,0.9419354838709677,0.6225806451612903,0.9387096774193548,0.5032258064516129,0.9225806451612903,0.38387096774193546,0.9032258064516129,0.2709677419354839,0.1,0.3258064516129032,0.12903225806451613,0.25161290322580643,0.2,0.2064516129032258,0.2870967741935484,0.19032258064516128,0.3741935483870968,0.2032258064516129,0.4935483870967742,0.18387096774193548,0.567741935483871,0.14193548387096774,0.6548387096774193,0.12903225806451613,0.7387096774193549,0.13548387096774195,0.8032258064516129,0.18387096774193548,0.432258064516129,0.27419354838709675,0.44516129032258067,0.33225806451612905,0.45483870967741935,0.3903225806451613,0.46774193548387094,0.45483870967741935,0.38387096774193546,0.532258064516129,0.432258064516129,0.5387096774193548,0.4870967741935484,0.5451612903225806,0.5419354838709678,0.5225806451612903,0.5903225806451613,0.5032258064516129,0.19032258064516128,0.34516129032258064,0.22903225806451613,0.3161290322580645,0.2806451612903226,0.3,0.33548387096774196,0.3193548387096774,0.2870967741935484,0.3419354838709677,0.23548387096774193,0.34838709677419355,0.5774193548387097,0.27419354838709675,0.6193548387096774,0.23548387096774193,0.6709677419354839,0.22258064516129034,0.7225806451612903,0.23870967741935484,0.6806451612903226,0.26129032258064516,0.6258064516129033,0.2709677419354839,0.3225806451612903,0.6806451612903226,0.38387096774193546,0.6451612903225806,0.44516129032258067,0.6225806451612903,0.4935483870967742,0.6193548387096774,0.535483870967742,0.6096774193548387,0.6129032258064516,0.6129032258064516,0.6967741935483871,0.6419354838709678,0.632258064516129,0.7161290322580646,0.5645161290322581,0.7483870967741936,0.5161290322580645,0.7580645161290323,0.4612903225806452,0.7612903225806451,0.3967741935483871,0.7451612903225806,0.35161290322580646,0.6774193548387096,0.45161290322580644,0.635483870967742,0.5,0.632258064516129,0.5419354838709678,0.6258064516129033,0.667741935483871,0.6419354838709678,0.5483870967741935,0.7032258064516129,0.5064516129032258,0.7129032258064516,0.45483870967741935,0.7129032258064516
4,frames/happyframe4.jpg,258,258,1,-0.015503875968992248,0.44573643410852715,0.003875968992248062,0.5658914728682171,0.03488372093023256,0.6937984496124031,0.07364341085271318,0.8178294573643411,0.1434108527131783,0.9341085271317829,0.2364341085271318,1.0232558139534884,0.3488372093023256,1.0930232558139534,0.47674418604651164,1.1472868217054264,0.6162790697674418,1.1395348837209303,0.7441860465116279,1.0930232558139534,0.8449612403100775,1.003875968992248,0.9302325581395349,0.9031007751937985,0.9922480620155039,0.7906976744186046,1.0271317829457365,0.6627906976744186,1.0271317829457365,0.5310077519379846,1.0077519379844961,0.3992248062015504,0.9883720930232558,0.26744186046511625,0.050387596899224806,0.3488372093023256,0.08139534883720931,0.25193798449612403,0.17054263565891473,0.1937984496124031,0.2751937984496124,0.1744186046511628,0.3798449612403101,0.18604651162790697,0.5232558139534884,0.15503875968992248,0.6085271317829457,0.10465116279069768,0.7054263565891473,0.08527131782945736,0.8023255813953488,0.09689922480620156,0.872093023255814,0.15891472868217055,0.45348837209302323,0.2596899224806202,0.4689922480620155,0.3372093023255814,0.4844961240310077,0.4108527131782946,0.5,0.49224806201550386,0.41472868217054265,0.5813953488372093,0.4689922480620155,0.5852713178294574,0.5232558139534884,0.5891472868217055,0.5813953488372093,0.562015503875969,0.6317829457364341,0.5387596899224806,0.1744186046511628,0.36046511627906974,0.22093023255813954,0.32945736434108525,0.2751937984496124,0.3062015503875969,0.3449612403100775,0.32945736434108525,0.2868217054263566,0.3449612403100775,0.22868217054263565,0.35658914728682173,0.6162790697674418,0.2596899224806202,0.6627906976744186,0.2131782945736434,0.7170542635658915,0.19767441860465115,0.7790697674418605,0.21705426356589147,0.7325581395348837,0.2364341085271318,0.6744186046511628,0.24806201550387597,0.3333333333333333,0.7558139534883721,0.40310077519379844,0.7131782945736435,0.47674418604651164,0.686046511627907,0.5387596899224806,0.6821705426356589,0.5930232558139535,0.6666666666666666,0.6782945736434108,0.6666666666666666,0.7635658914728682,0.689922480620155,0.7054263565891473,0.7906976744186046,0.627906976744186,0.8410852713178295,0.5697674418604651,0.8604651162790697,0.5038759689922481,0.8604651162790697,0.42248062015503873,0.8410852713178295,0.3682170542635659,0.7558139534883721,0.4883720930232558,0.7054263565891473,0.5465116279069767,0.7015503875968992,0.6007751937984496,0.689922480620155,0.7364341085271318,0.6976744186046512,0.6124031007751938,0.7906976744186046,0.5542635658914729,0.8062015503875969,0.49224806201550386,0.810077519379845
5,frames/happyframe5.jpg,310,310,1,0.05806451612903226,0.3548387096774194,0.06129032258064516,0.4612903225806452,0.06774193548387097,0.5741935483870968,0.0967741935483871,0.6870967741935484,0.14838709677419354,0.7903225806451613,0.22258064516129034,0.8709677419354839,0.31290322580645163,0.9387096774193548,0.4064516129032258,0.9967741935483871,0.5129032258064516,1.0064516129032257,0.6225806451612903,0.9709677419354839,0.7161290322580646,0.9032258064516129,0.8032258064516129,0.8290322580645161,0.8709677419354839,0.7419354838709677,0.9290322580645162,0.6419354838709678,0.9516129032258065,0.5387096774193548,0.9483870967741935,0.4290322580645161,0.9483870967741935,0.3161290322580645,0.13548387096774195,0.3032258064516129,0.17419354838709677,0.21935483870967742,0.25483870967741934,0.17419354838709677,0.35161290322580646,0.16774193548387098,0.44193548387096776,0.19032258064516128,0.5580645161290323,0.17419354838709677,0.6387096774193548,0.13870967741935483,0.7290322580645161,0.12903225806451613,0.8161290322580645,0.14838709677419354,0.8612903225806452,0.2161290322580645,0.4870967741935484,0.27741935483870966,0.4870967741935484,0.33548387096774196,0.4870967741935484,0.3935483870967742,0.4870967741935484,0.4612903225806452,0.3903225806451613,0.5161290322580645,0.43870967741935485,0.535483870967742,0.49032258064516127,0.5483870967741935,0.5483870967741935,0.5290322580645161,0.6064516129032258,0.5096774193548387,0.23870967741935484,0.3193548387096774,0.2838709677419355,0.2903225806451613,0.33548387096774196,0.2806451612903226,0.3903225806451613,0.3064516129032258,0.3419354838709677,0.3258064516129032,0.2870967741935484,0.33225806451612905,0.6064516129032258,0.27741935483870966,0.6580645161290323,0.23548387096774193,0.7129032258064516,0.22903225806451613,0.7580645161290323,0.25161290322580643,0.7161290322580646,0.27741935483870966,0.6612903225806451,0.2838709677419355,0.31290322580645163,0.6645161290322581,0.38064516129032255,0.635483870967742,0.45161290322580644,0.6129032258064516,0.4935483870967742,0.6161290322580645,0.535483870967742,0.603225806451613,0.6161290322580645,0.6161290322580645,0.6967741935483871,0.6419354838709678,0.6290322580645161,0.7290322580645161,0.5580645161290323,0.7645161290322581,0.5064516129032258,0.7709677419354839,0.45806451612903226,0.7677419354838709,0.38387096774193546,0.7451612903225806,0.3419354838709677,0.6645161290322581,0.45483870967741935,0.632258064516129,0.4967741935483871,0.635483870967742,0.5387096774193548,0.6290322580645161,0.667741935483871,0.6451612903225806,0.5483870967741935,0.7064516129032258,0.5032258064516129,0.7129032258064516,0.45483870967741935,0.7129032258064516
6,frames/happyframe6.jpg,258,258,1,-0.05426356589147287,0.3178294573643411,-0.05813953488372093,0.4573643410852713,-0.050387596899224806,0.6046511627906976,-0.03488372093023256,0.7441860465116279,0.015503875968992248,0.8798449612403101,0.10077519379844961,0.9922480620155039,0.2131782945736434,1.0813953488372092,0.3372093023255814,1.1472868217054264,0.4806201550387597,1.1550387596899225,0.624031007751938,1.1162790697674418,0.7364341085271318,1.0310077519379846,0.8372093023255814,0.9341085271317829,0.9147286821705426,0.8217054263565892,0.9651162790697675,0.6937984496124031,0.9806201550387597,0.5581395348837209,0.9844961240310077,0.43023255813953487,0.9844961240310077,0.29844961240310075,0.031007751937984496,0.3023255813953488,0.08139534883720931,0.20155038759689922,0.18604651162790697,0.1434108527131783,0.3062015503875969,0.13565891472868216,0.42248062015503873,0.16666666666666666,0.5542635658914729,0.14728682170542637,0.6511627906976745,0.1124031007751938,0.7558139534883721,0.10077519379844961,0.8565891472868217,0.12790697674418605,0.9108527131782945,0.2131782945736434,0.4806201550387597,0.2596899224806202,0.4806201550387597,0.34108527131782945,0.47674418604651164,0.42248062015503873,0.4728682170542636,0.5077519379844961,0.34108527131782945,0.562015503875969,0.40310077519379844,0.5813953488372093,0.47674418604651164,0.6007751937984496,0.5465116279069767,0.5736434108527132,0.6124031007751938,0.5465116279069767,0.16279069767441862,0.3062015503875969,0.2131782945736434,0.2596899224806202,0.28294573643410853,0.24806201550387597,0.3488372093023256,0.29069767441860467,0.2868217054263566,0.3062015503875969,0.21705426356589147,0.313953488372093,0.6162790697674418,0.2596899224806202,0.6744186046511628,0.20930232558139536,0.7403100775193798,0.2054263565891473,0.7945736434108527,0.2364341085271318,0.748062015503876,0.2596899224806202,0.6782945736434108,0.26356589147286824,0.22868217054263565,0.7441860465116279,0.31007751937984496,0.7015503875968992,0.40310077519379844,0.6782945736434108,0.46124031007751937,0.686046511627907,0.5155038759689923,0.6705426356589147,0.6046511627906976,0.6821705426356589,0.689922480620155,0.7286821705426356,0.6124031007751938,0.8217054263565892,0.5271317829457365,0.8643410852713178,0.46511627906976744,0.875968992248062,0.3992248062015504,0.872093023255814,0.3062015503875969,0.8410852713178295,0.2596899224806202,0.7441860465116279,0.4069767441860465,0.7054263565891473,0.46511627906976744,0.7093023255813954,0.5155038759689923,0.7015503875968992,0.6511627906976745,0.7286821705426356,0.5193798449612403,0.7984496124031008,0.46511627906976744,0.810077519379845,0.40310077519379844,0.8062015503875969
7,frames/happyframe7.jpg,258,258,1,-0.06976744186046512,0.34108527131782945,-0.06976744186046512,0.4806201550387597,-0.05813953488372093,0.6201550387596899,-0.03488372093023256,0.7558139534883721,0.023255813953488372,0.8837209302325582,0.1124031007751938,0.9844961240310077,0.2248062015503876,1.073643410852713,0.3488372093023256,1.1395348837209303,0.4883720930232558,1.1434108527131783,0.624031007751938,1.1085271317829457,0.7286821705426356,1.0271317829457365,0.8217054263565892,0.9302325581395349,0.8914728682170543,0.810077519379845,0.937984496124031,0.686046511627907,0.9534883720930233,0.562015503875969,0.9534883720930233,0.43410852713178294,0.9457364341085271,0.3023255813953488,0.023255813953488372,0.29844961240310075,0.06976744186046512,0.20155038759689922,0.17054263565891473,0.14728682170542637,0.2868217054263566,0.13953488372093023,0.40310077519379844,0.16666666666666666,0.5465116279069767,0.15891472868217055,0.6472868217054264,0.12403100775193798,0.751937984496124,0.10852713178294573,0.8527131782945736,0.13565891472868216,0.9031007751937985,0.22093023255813954,0.4689922480620155,0.2751937984496124,0.4689922480620155,0.3488372093023256,0.4689922480620155,0.4263565891472868,0.4689922480620155,0.5077519379844961,0.3333333333333333,0.5581395348837209,0.3992248062015504,0.5813953488372093,0.4689922480620155,0.6046511627906976,0.5387596899224806,0.5775193798449613,0.6046511627906976,0.5503875968992248,0.1434108527131783,0.3178294573643411,0.19767441860465115,0.2713178294573643,0.26744186046511625,0.26356589147286824,0.3333333333333333,0.3062015503875969,0.2713178294573643,0.32558139534883723,0.19767441860465115,0.3333333333333333,0.6007751937984496,0.27906976744186046,0.6589147286821705,0.2248062015503876,0.7286821705426356,0.21705426356589147,0.7868217054263565,0.24806201550387597,0.7364341085271318,0.27906976744186046,0.6666666666666666,0.2868217054263566,0.23255813953488372,0.7403100775193798,0.3062015503875969,0.6937984496124031,0.4069767441860465,0.6705426356589147,0.4689922480620155,0.6782945736434108,0.5193798449612403,0.6627906976744186,0.6085271317829457,0.6744186046511628,0.6976744186046512,0.7170542635658915,0.624031007751938,0.8255813953488372,0.5387596899224806,0.872093023255814,0.47674418604651164,0.8798449612403101,0.4108527131782946,0.8798449612403101,0.313953488372093,0.8410852713178295,0.26356589147286824,0.7403100775193798,0.4069767441860465,0.7015503875968992,0.4689922480620155,0.7015503875968992,0.5232558139534884,0.6937984496124031,0.6589147286821705,0.7209302325581395,0.5310077519379846,0.8023255813953488,0.4728682170542636,0.810077519379845,0.4108527131782946,0.8062015503875969
8,frames/happyframe8.jpg,258,258,1,-0.046511627906976744,0.36046511627906974,-0.050387596899224806,0.49612403100775193,-0.04263565891472868,0.6356589147286822,-0.023255813953488372,0.7635658914728682,0.03488372093023256,0.8914728682170543,0.12015503875968993,0.9961240310077519,0.2364341085271318,1.0891472868217054,0.37209302325581395,1.1550387596899225,0.5116279069767442,1.1550387596899225,0.6434108527131783,1.1162790697674418,0.751937984496124,1.0271317829457365,0.8488372093023255,0.9302325581395349,0.9147286821705426,0.8178294573643411,0.9534883720930233,0.6937984496124031,0.9612403100775194,0.5697674418604651,0.9496124031007752,0.4496124031007752,0.937984496124031,0.32558139534883723,0.04263565891472868,0.29844961240310075,0.08527131782945736,0.19767441860465115,0.18604651162790697,0.13953488372093023,0.29844961240310075,0.13953488372093023,0.4108527131782946,0.16666666666666666,0.5348837209302325,0.15503875968992248,0.6317829457364341,0.11627906976744186,0.7364341085271318,0.10465116279069768,0.8372093023255814,0.1434108527131783,0.8798449612403101,0.23255813953488372,0.4728682170542636,0.26356589147286824,0.4728682170542636,0.3333333333333333,0.4728682170542636,0.40310077519379844,0.4728682170542636,0.4806201550387597,0.34108527131782945,0.5465116279069767,0.4069767441860465,0.5658914728682171,0.47674418604651164,0.5891472868217055,0.5426356589147286,0.5581395348837209,0.6085271317829457,0.5310077519379846,0.16279069767441862,0.313953488372093,0.2131782945736434,0.2751937984496124,0.2713178294573643,0.2713178294573643,0.34108527131782945,0.3023255813953488,0.2751937984496124,0.3178294573643411,0.2131782945736434,0.32558139534883723,0.5968992248062015,0.28294573643410853,0.6550387596899225,0.2364341085271318,0.7131782945736435,0.23255813953488372,0.7674418604651163,0.2596899224806202,0.7209302325581395,0.27906976744186046,0.6589147286821705,0.28294573643410853,0.2441860465116279,0.7364341085271318,0.32170542635658916,0.6821705426356589,0.4186046511627907,0.6589147286821705,0.47674418604651164,0.6627906976744186,0.5310077519379846,0.6511627906976745,0.6124031007751938,0.6627906976744186,0.6976744186046512,0.7054263565891473,0.6317829457364341,0.810077519379845,0.5542635658914729,0.8604651162790697,0.49224806201550386,0.872093023255814,0.42248062015503873,0.872093023255814,0.32558139534883723,0.8372093023255814,0.2751937984496124,0.7325581395348837,0.4186046511627907,0.686046511627907,0.4806201550387597,0.686046511627907,0.5348837209302325,0.6782945736434108,0.6627906976744186,0.7054263565891473,0.5426356589147286,0.7945736434108527,0.4844961240310077,0.8062015503875969,0.4186046511627907,0.8062015503875969
9,frames/happyframe9.jpg,258,258,1,-0.05813953488372093,0.32945736434108525,-0.05813953488372093,0.4689922480620155,-0.05426356589147287,0.6085271317829457,-0.031007751937984496,0.7441860465116279,0.031007751937984496,0.872093023255814,0.12790697674418605,0.9806201550387597,0.2441860465116279,1.065891472868217,0.3798449612403101,1.127906976744186,0.5116279069767442,1.1356589147286822,0.6395348837209303,1.0968992248062015,0.748062015503876,1.0193798449612403,0.8449612403100775,0.9302325581395349,0.9108527131782945,0.8178294573643411,0.9534883720930233,0.6976744186046512,0.9689922480620154,0.5736434108527132,0.9651162790697675,0.45348837209302323,0.9612403100775194,0.32945736434108525,0.050387596899224806,0.24031007751937986,0.10465116279069768,0.15503875968992248,0.2054263565891473,0.10465116279069768,0.3178294573643411,0.10465116279069768,0.4186046511627907,0.13565891472868216,0.5736434108527132,0.12790697674418605,0.6666666666666666,0.09302325581395349,0.7635658914728682,0.08527131782945736,0.8527131782945736,0.12015503875968993,0.8992248062015504,0.20155038759689922,0.49224806201550386,0.24806201550387597,0.49224806201550386,0.3178294573643411,0.49224806201550386,0.38372093023255816,0.49224806201550386,0.46124031007751937,0.36046511627906974,0.5271317829457365,0.42248062015503873,0.5503875968992248,0.4844961240310077,0.5697674418604651,0.5503875968992248,0.5465116279069767,0.6085271317829457,0.5232558139534884,0.17054263565891473,0.29069767441860467,0.23255813953488372,0.2596899224806202,0.29069767441860467,0.25193798449612403,0.35658914728682173,0.28294573643410853,0.29457364341085274,0.29844961240310075,0.22868217054263565,0.3023255813953488,0.6162790697674418,0.2713178294573643,0.6782945736434108,0.2364341085271318,0.7364341085271318,0.2364341085271318,0.7906976744186046,0.2596899224806202,0.7403100775193798,0.28294573643410853,0.6782945736434108,0.28294573643410853,0.2441860465116279,0.7209302325581395,0.3333333333333333,0.6705426356589147,0.4263565891472868,0.6434108527131783,0.4844961240310077,0.6511627906976745,0.5426356589147286,0.6395348837209303,0.624031007751938,0.6589147286821705,0.7015503875968992,0.7054263565891473,0.6356589147286822,0.7984496124031008,0.5581395348837209,0.8410852713178295,0.49612403100775193,0.8488372093023255,0.43023255813953487,0.8449612403100775,0.3333333333333333,0.810077519379845,0.27906976744186046,0.7209302325581395,0.4263565891472868,0.6744186046511628,0.4883720930232558,0.6782945736434108,0.5426356589147286,0.6705426356589147,0.6705426356589147,0.7054263565891473,0.5503875968992248,0.7751937984496124,0.49224806201550386,0.7829457364341085,0.4263565891472868,0.7790697674418605
